sta,doy,ydoy,ymd,x,y,z,ZONE,EOT20 Easting,N,lat,lon,ell_h,msl_h,DOY
THAI,2020.098361,2020.36,2/5/2020 0:00,-1150486.077,6080853.898,1537596.428,47,685044.8293,1553154.142,14.04300576,100.7136166,-7.2837,22.9742,
THAI,2020.101093,2020.37,2/6/2020 0:00,-1150486.084,6080853.909,1537596.431,47,685044.8342,1553154.143,14.04300576,100.7136166,-7.2719,22.9859,
THAI,2020.103825,2020.38,2/7/2020 0:00,-1150486.08,6080853.911,1537596.43,47,685044.8296,1553154.142,14.04300575,100.7136166,-7.2706,22.9872,
THAI,2020.106557,2020.39,2/8/2020 0:00,-1150486.08,6080853.905,1537596.428,47,685044.8302,1553154.141,14.04300574,100.7136166,-7.2767,22.9812,
THAI,2020.10929,2020.4,2/9/2020 0:00,-1150486.081,6080853.907,1537596.433,47,685044.8317,1553154.146,14.04300579,100.7136166,-7.2739,22.984,
THAI,2020.112022,2020.41,2/10/2020 0:00,-1150486.081,6080853.909,1537596.429,47,685044.8305,1553154.141,14.04300574,100.7136166,-7.2731,22.9847,
THAI,2020.114754,2020.42,2/11/2020 0:00,-1150486.08,6080853.914,1537596.429,47,685044.8286,1553154.14,14.04300574,100.7136166,-7.268,22.9899,
THAI,2020.117486,2020.43,2/12/2020 0:00,-1150486.081,6080853.903,1537596.425,47,685044.8321,1553154.139,14.04300572,100.7136166,-7.2789,22.979,
THAI,2020.120219,2020.44,2/13/2020 0:00,-1150486.078,6080853.904,1537596.426,47,685044.8292,1553154.14,14.04300573,100.7136166,-7.2786,22.9793,
THAI,2020.122951,2020.45,2/14/2020 0:00,-1150486.082,6080853.913,1537596.428,47,685044.8315,1553154.139,14.04300573,100.7136166,-7.2688,22.989,
THAI,2020.125683,2020.46,2/15/2020 0:00,-1150486.078,6080853.909,1537596.432,47,685044.8281,1553154.144,14.04300577,100.7136166,-7.2719,22.9859,
THAI,2020.128415,2020.47,2/16/2020 0:00,-1150486.078,6080853.907,1537596.432,47,685044.8286,1553154.144,14.04300578,100.7136166,-7.2742,22.9837,
THAI,2020.196721,2020.72,3/12/2020 0:00,-1150486.084,6080853.903,1537596.427,47,685044.8347,1553154.14,14.04300574,100.7136166,-7.2786,22.9793,
THAI,2020.199454,2020.73,3/13/2020 0:00,-1150486.083,6080853.912,1537596.43,47,685044.8323,1553154.141,14.04300574,100.7136166,-7.2696,22.9883,
THAI,2020.202186,2020.74,3/14/2020 0:00,-1150486.087,6080853.913,1537596.43,47,685044.8357,1553154.141,14.04300575,100.7136167,-7.2677,22.9901,
THAI,2020.204918,2020.75,3/15/2020 0:00,-1150486.079,6080853.889,1537596.422,47,685044.8326,1553154.139,14.04300573,100.7136166,-7.2936,22.9642,
THAI,2020.20765,2020.76,3/16/2020 0:00,-1150486.085,6080853.91,1537596.429,47,685044.8342,1553154.141,14.04300574,100.7136166,-7.2714,22.9865,
THAI,2020.210383,2020.77,3/17/2020 0:00,-1150486.084,6080853.912,1537596.428,47,685044.8335,1553154.139,14.04300573,100.7136166,-7.2695,22.9884,
THAI,2020.213115,2020.78,3/18/2020 0:00,-1150486.084,6080853.911,1537596.429,47,685044.8331,1553154.141,14.04300574,100.7136166,-7.27,22.9879,
THAI,2020.215847,2020.79,3/19/2020 0:00,-1150486.082,6080853.902,1537596.428,47,685044.8332,1553154.142,14.04300575,100.7136166,-7.2791,22.9788,
THAI,2020.218579,2020.8,3/20/2020 0:00,-1150486.082,6080853.898,1537596.427,47,685044.8337,1553154.142,14.04300575,100.7136166,-7.2833,22.9746,
THAI,2020.221312,2020.81,3/21/2020 0:00,-1150486.086,6080853.918,1537596.429,47,685044.834,1553154.138,14.04300572,100.7136166,-7.263,22.9949,
THAI,2020.224044,2020.82,3/22/2020 0:00,-1150486.085,6080853.909,1537596.429,47,685044.8344,1553154.141,14.04300575,100.7136166,-7.272,22.9859,
THAI,2020.226776,2020.83,3/23/2020 0:00,-1150486.091,6080853.912,1537596.431,47,685044.8403,1553154.142,14.04300575,100.7136167,-7.2676,22.9903,
THAI,2020.229508,2020.84,3/24/2020 0:00,-1150486.085,6080853.915,1537596.431,47,685044.8338,1553154.141,14.04300575,100.7136166,-7.2655,22.9924,
THAI,2020.23224,2020.85,3/25/2020 0:00,-1150486.085,6080853.914,1537596.429,47,685044.8339,1553154.14,14.04300574,100.7136166,-7.2671,22.9908,
THAI,2020.234973,2020.86,3/26/2020 0:00,-1150486.086,6080853.906,1537596.429,47,685044.836,1553154.141,14.04300575,100.7136167,-7.2743,22.9836,
THAI,2020.237705,2020.87,3/27/2020 0:00,-1150486.084,6080853.904,1537596.428,47,685044.8348,1553154.141,14.04300575,100.7136167,-7.2772,22.9807,
THAI,2020.240437,2020.88,3/28/2020 0:00,-1150486.082,6080853.908,1537596.431,47,685044.8317,1553154.143,14.04300576,100.7136166,-7.2729,22.985,
THAI,2020.243169,2020.89,3/29/2020 0:00,-1150486.086,6080853.917,1537596.431,47,685044.8344,1553154.141,14.04300574,100.7136166,-7.2637,22.9942,
THAI,2020.245902,2020.9,3/30/2020 0:00,-1150486.087,6080853.909,1537596.429,47,685044.8365,1553154.141,14.04300574,100.7136167,-7.2717,22.9862,
THAI,2020.248634,2020.91,3/31/2020 0:00,-1150486.085,6080853.911,1537596.43,47,685044.8339,1553154.141,14.04300575,100.7136166,-7.2694,22.9885,
THAI,2020.251366,2020.92,4/1/2020 0:00,-1150486.084,6080853.917,1537596.431,47,685044.8327,1553154.141,14.04300574,100.7136166,-7.2643,22.9936,
THAI,2020.254098,2020.93,4/2/2020 0:00,-1150486.087,6080853.908,1537596.429,47,685044.8367,1553154.141,14.04300575,100.7136167,-7.2729,22.985,
THAI,2020.256831,2020.94,4/3/2020 0:00,-1150486.087,6080853.919,1537596.434,47,685044.8349,1553154.143,14.04300576,100.7136167,-7.261,22.9968,
THAI,2020.265027,2020.97,4/6/2020 0:00,-1150486.087,6080853.917,1537596.429,47,685044.8357,1553154.139,14.04300573,100.7136167,-7.264,22.9939,
THAI,2020.26776,2020.98,4/7/2020 0:00,-1150486.084,6080853.908,1537596.43,47,685044.8344,1553154.142,14.04300575,100.7136166,-7.2728,22.9851,
THAI,2020.275956,2020.101,4/10/2020 0:00,-1150486.088,6080853.912,1537596.433,47,685044.8369,1553154.144,14.04300577,100.7136167,-7.2675,22.9903,
THAI,2020.278689,2020.102,4/11/2020 0:00,-1150486.09,6080853.918,1537596.433,47,685044.8377,1553154.142,14.04300575,100.7136167,-7.2615,22.9964,
THAI,2020.281421,2020.103,4/12/2020 0:00,-1150486.085,6080853.91,1537596.431,47,685044.8343,1553154.143,14.04300576,100.7136166,-7.2709,22.9869,
THAI,2020.284153,2020.104,4/13/2020 0:00,-1150486.085,6080853.902,1537596.424,47,685044.836,1553154.138,14.04300572,100.7136167,-7.2797,22.9782,
THAI,2020.286885,2020.105,4/14/2020 0:00,-1150486.088,6080853.918,1537596.429,47,685044.8365,1553154.139,14.04300573,100.7136167,-7.263,22.9949,
THAI,2020.289618,2020.106,4/15/2020 0:00,-1150486.089,6080853.923,1537596.43,47,685044.8361,1553154.138,14.04300572,100.7136167,-7.2581,22.9998,
THAI,2020.29235,2020.107,4/16/2020 0:00,-1150486.088,6080853.909,1537596.429,47,685044.8375,1553154.141,14.04300574,100.7136167,-7.2713,22.9866,
THAI,2020.295082,2020.108,4/17/2020 0:00,-1150486.083,6080853.902,1537596.426,47,685044.834,1553154.14,14.04300573,100.7136166,-7.2795,22.9784,
THAI,2020.297814,2020.109,4/18/2020 0:00,-1150486.084,6080853.907,1537596.429,47,685044.8346,1553154.141,14.04300575,100.7136166,-7.2744,22.9835,
THAI,2020.300546,2020.11,4/19/2020 0:00,-1150486.085,6080853.923,1537596.432,47,685044.8322,1553154.14,14.04300574,100.7136166,-7.2578,23.0001,
THAI,2020.303279,2020.111,4/20/2020 0:00,-1150486.09,6080853.913,1537596.428,47,685044.8389,1553154.139,14.04300572,100.7136167,-7.2677,22.9902,
THAI,2020.306011,2020.112,4/21/2020 0:00,-1150486.088,6080853.912,1537596.428,47,685044.8376,1553154.139,14.04300573,100.7136167,-7.2681,22.9898,
THAI,2020.308743,2020.113,4/22/2020 0:00,-1150486.088,6080853.911,1537596.43,47,685044.8378,1553154.141,14.04300575,100.7136167,-7.2692,22.9887,
THAI,2020.311475,2020.114,4/23/2020 0:00,-1150486.089,6080853.91,1537596.428,47,685044.8383,1553154.14,14.04300573,100.7136167,-7.2708,22.9871,
THAI,2020.349727,2020.128,5/7/2020 0:00,-1150486.088,6080853.923,1537596.435,47,685044.8351,1553154.143,14.04300576,100.7136167,-7.2565,23.0013,
THAI,2020.352459,2020.129,5/8/2020 0:00,-1150486.086,6080853.909,1537596.43,47,685044.8362,1553154.142,14.04300575,100.7136167,-7.2717,22.9861,
THAI,2020.355191,2020.13,5/9/2020 0:00,-1150486.087,6080853.912,1537596.429,47,685044.8366,1553154.14,14.04300574,100.7136167,-7.2691,22.9888,
THAI,2020.357924,2020.131,5/10/2020 0:00,-1150486.087,6080853.912,1537596.43,47,685044.8359,1553154.141,14.04300574,100.7136167,-7.2682,22.9897,
THAI,2020.360656,2020.132,5/11/2020 0:00,-1150486.091,6080853.92,1537596.43,47,685044.8389,1553154.139,14.04300573,100.7136167,-7.2603,22.9976,
THAI,2020.363388,2020.133,5/12/2020 0:00,-1150486.09,6080853.914,1537596.428,47,685044.8394,1553154.139,14.04300572,100.7136167,-7.2667,22.9912,
THAI,2020.36612,2020.134,5/13/2020 0:00,-1150486.091,6080853.925,1537596.431,47,685044.8379,1553154.139,14.04300573,100.7136167,-7.2553,23.0025,
THAI,2020.368853,2020.135,5/14/2020 0:00,-1150486.095,6080853.919,1537596.431,47,685044.8427,1553154.14,14.04300574,100.7136167,-7.26,22.9979,
THAI,2020.371585,2020.136,5/15/2020 0:00,-1150486.087,6080853.916,1537596.428,47,685044.8358,1553154.138,14.04300572,100.7136167,-7.2648,22.993,
THAI,2020.374317,2020.137,5/16/2020 0:00,-1150486.091,6080853.914,1537596.43,47,685044.8395,1553154.14,14.04300574,100.7136167,-7.2661,22.9918,
THAI,2020.377049,2020.138,5/17/2020 0:00,-1150486.092,6080853.917,1537596.431,47,685044.8399,1553154.141,14.04300575,100.7136167,-7.2628,22.995,
THAI,2020.379781,2020.139,5/18/2020 0:00,-1150486.088,6080853.911,1537596.43,47,685044.8374,1553154.141,14.04300574,100.7136167,-7.2691,22.9888,
THAI,2020.382514,2020.14,5/19/2020 0:00,-1150486.091,6080853.912,1537596.428,47,685044.8403,1553154.139,14.04300573,100.7136167,-7.2681,22.9898,
THAI,2020.445355,2020.163,6/11/2020 0:00,-1150486.094,6080853.91,1537596.428,47,685044.8432,1553154.139,14.04300573,100.7136167,-7.2699,22.9879,
THAI,2020.448087,2020.164,6/12/2020 0:00,-1150486.095,6080853.91,1537596.424,47,685044.8445,1553154.135,14.04300569,100.7136167,-7.2704,22.9875,
THAI,2020.45082,2020.165,6/13/2020 0:00,-1150486.095,6080853.909,1537596.424,47,685044.8444,1553154.136,14.0430057,100.7136167,-7.2712,22.9867,
THAI,2020.453552,2020.166,6/14/2020 0:00,-1150486.094,6080853.903,1537596.423,47,685044.8444,1553154.136,14.0430057,100.7136167,-7.2781,22.9798,
THAI,2020.456284,2020.167,6/15/2020 0:00,-1150486.094,6080853.91,1537596.424,47,685044.8433,1553154.135,14.04300569,100.7136167,-7.2707,22.9872,
THAI,2020.459016,2020.168,6/16/2020 0:00,-1150486.091,6080853.904,1537596.424,47,685044.8417,1553154.137,14.0430057,100.7136167,-7.2773,22.9806,
THAI,2020.461749,2020.169,6/17/2020 0:00,-1150486.092,6080853.905,1537596.424,47,685044.8425,1553154.136,14.0430057,100.7136167,-7.2756,22.9822,
THAI,2020.467213,2020.171,6/19/2020 0:00,-1150486.094,6080853.912,1537596.429,47,685044.8433,1553154.139,14.04300573,100.7136167,-7.268,22.9899,
THAI,2020.469945,2020.172,6/20/2020 0:00,-1150486.094,6080853.907,1537596.425,47,685044.8442,1553154.137,14.04300571,100.7136167,-7.273,22.9849,
THAI,2020.472678,2020.173,6/21/2020 0:00,-1150486.098,6080853.915,1537596.425,47,685044.8465,1553154.135,14.04300569,100.7136168,-7.2646,22.9933,
THAI,2020.47541,2020.174,6/22/2020 0:00,-1150486.086,6080853.9,1537596.416,47,685044.838,1553154.13,14.04300565,100.7136167,-7.2831,22.9748,
THAI,2020.478142,2020.175,6/23/2020 0:00,-1150486.092,6080853.899,1537596.426,47,685044.8438,1553154.14,14.04300573,100.7136167,-7.2808,22.9771,
THAI,2020.480874,2020.176,6/24/2020 0:00,-1150486.092,6080853.905,1537596.427,47,685044.8423,1553154.14,14.04300573,100.7136167,-7.2747,22.9832,
THAI,2020.483607,2020.177,6/25/2020 0:00,-1150486.093,6080853.911,1537596.421,47,685044.8422,1553154.132,14.04300567,100.7136167,-7.2708,22.9871,
THAI,2020.486339,2020.178,6/26/2020 0:00,-1150486.095,6080853.906,1537596.424,47,685044.8456,1553154.136,14.0430057,100.7136167,-7.274,22.9838,
THAI,2020.489071,2020.179,6/27/2020 0:00,-1150486.096,6080853.905,1537596.424,47,685044.8469,1553154.137,14.04300571,100.7136168,-7.2753,22.9826,
THAI,2020.491803,2020.18,6/28/2020 0:00,-1150486.094,6080853.918,1537596.425,47,685044.8419,1553154.135,14.04300569,100.7136167,-7.2623,22.9956,
THAI,2020.494536,2020.181,6/29/2020 0:00,-1150486.092,6080853.908,1537596.423,47,685044.8422,1553154.135,14.04300569,100.7136167,-7.273,22.9849,
THAI,2020.5,2020.183,7/1/2020 0:00,-1150486.095,6080853.909,1537596.427,47,685044.8448,1553154.139,14.04300572,100.7136167,-7.2711,22.9868,
THAI,2020.502732,2020.184,7/2/2020 0:00,-1150486.098,6080853.906,1537596.427,47,685044.8478,1553154.139,14.04300572,100.7136168,-7.2736,22.9843,
THAI,2020.505465,2020.185,7/3/2020 0:00,-1150486.093,6080853.902,1537596.423,47,685044.8439,1553154.137,14.0430057,100.7136167,-7.2786,22.9792,
THAI,2020.508197,2020.186,7/4/2020 0:00,-1150486.093,6080853.91,1537596.424,47,685044.8427,1553154.136,14.0430057,100.7136167,-7.2709,22.987,
THAI,2020.510929,2020.187,7/5/2020 0:00,-1150486.096,6080853.919,1537596.431,47,685044.8438,1553154.14,14.04300573,100.7136167,-7.2601,22.9977,
THAI,2020.513661,2020.188,7/6/2020 0:00,-1150486.094,6080853.905,1537596.424,47,685044.8445,1553154.137,14.04300571,100.7136167,-7.2753,22.9825,
THAI,2020.516393,2020.189,7/7/2020 0:00,-1150486.096,6080853.912,1537596.427,47,685044.8452,1553154.138,14.04300571,100.7136167,-7.2671,22.9908,
THAI,2020.519126,2020.19,7/8/2020 0:00,-1150486.103,6080853.924,1537596.429,47,685044.8495,1553154.136,14.0430057,100.7136168,-7.2548,23.0031,
THAI,2020.521858,2020.191,7/9/2020 0:00,-1150486.093,6080853.902,1537596.421,47,685044.8436,1553154.134,14.04300568,100.7136167,-7.2789,22.979,
THAI,2020.52459,2020.192,7/10/2020 0:00,-1150486.097,6080853.903,1537596.422,47,685044.8474,1553154.135,14.04300569,100.7136168,-7.2767,22.9811,
THAI,2020.527322,2020.193,7/11/2020 0:00,-1150486.097,6080853.904,1537596.422,47,685044.8473,1553154.134,14.04300568,100.7136168,-7.2762,22.9817,
THAI,2020.530055,2020.194,7/12/2020 0:00,-1150486.102,6080853.92,1537596.428,47,685044.8499,1553154.137,14.04300571,100.7136168,-7.2588,22.9991,
THAI,2020.532787,2020.195,7/13/2020 0:00,-1150486.095,6080853.91,1537596.423,47,685044.8441,1553154.135,14.04300569,100.7136167,-7.2705,22.9874,
THAI,2020.535519,2020.196,7/14/2020 0:00,-1150486.095,6080853.899,1537596.422,47,685044.8462,1553154.136,14.0430057,100.7136168,-7.2815,22.9763,
THAI,2020.538251,2020.197,7/15/2020 0:00,-1150486.094,6080853.908,1537596.425,47,685044.8438,1553154.137,14.04300571,100.7136167,-7.2723,22.9855,
THAI,2020.540984,2020.198,7/16/2020 0:00,-1150486.094,6080853.907,1537596.423,47,685044.844,1553154.135,14.04300569,100.7136167,-7.2738,22.9841,
THAI,2020.543716,2020.199,7/17/2020 0:00,-1150486.093,6080853.902,1537596.421,47,685044.8438,1553154.135,14.04300569,100.7136167,-7.2793,22.9786,
THAI,2020.546448,2020.2,7/18/2020 0:00,-1150486.095,6080853.908,1537596.425,47,685044.8447,1553154.137,14.04300571,100.7136167,-7.2724,22.9855,
THAI,2020.54918,2020.201,7/19/2020 0:00,-1150486.098,6080853.899,1537596.424,47,685044.8492,1553154.138,14.04300572,100.7136168,-7.2799,22.978,
THAI,2020.551913,2020.202,7/20/2020 0:00,-1150486.096,6080853.902,1537596.421,47,685044.8472,1553154.134,14.04300568,100.7136168,-7.2783,22.9796,
THAI,2020.554645,2020.203,7/21/2020 0:00,-1150486.094,6080853.899,1537596.419,47,685044.8455,1553154.133,14.04300567,100.7136167,-7.2821,22.9758,
THAI,2020.557377,2020.204,7/22/2020 0:00,-1150486.09,6080853.896,1537596.419,47,685044.8425,1553154.134,14.04300568,100.7136167,-7.2854,22.9725,
THAI,2020.560109,2020.205,7/23/2020 0:00,-1150486.093,6080853.901,1537596.419,47,685044.8444,1553154.132,14.04300567,100.7136167,-7.2806,22.9773,
THAI,2020.562842,2020.206,7/24/2020 0:00,-1150486.097,6080853.907,1537596.42,47,685044.847,1553154.132,14.04300566,100.7136168,-7.2739,22.9839,
THAI,2020.565574,2020.207,7/25/2020 0:00,-1150486.097,6080853.909,1537596.422,47,685044.8467,1553154.134,14.04300568,100.7136168,-7.2716,22.9862,
THAI,2020.568306,2020.208,7/26/2020 0:00,-1150486.093,6080853.902,1537596.418,47,685044.8437,1553154.131,14.04300566,100.7136167,-7.2802,22.9777,
THAI,2020.571038,2020.209,7/27/2020 0:00,-1150486.092,6080853.899,1537596.418,47,685044.8437,1553154.132,14.04300567,100.7136167,-7.2827,22.9752,
THAI,2020.573771,2020.21,7/28/2020 0:00,-1150486.09,6080853.895,1537596.417,47,685044.8427,1553154.133,14.04300567,100.7136167,-7.287,22.9709,
THAI,2020.576503,2020.211,7/29/2020 0:00,-1150486.098,6080853.903,1537596.423,47,685044.8486,1553154.136,14.0430057,100.7136168,-7.2772,22.9807,
THAI,2020.579235,2020.212,7/30/2020 0:00,-1150486.097,6080853.901,1537596.412,47,685044.8481,1553154.126,14.04300561,100.7136168,-7.281,22.9769,
THAI,2020.92623,2020.339,12/4/2020 0:00,-1150486.105,6080853.892,1537596.415,47,685044.8574,1553154.13,14.04300565,100.7136169,-7.2885,22.9693,
THAI,2020.928962,2020.34,12/5/2020 0:00,-1150486.101,6080853.891,1537596.421,47,685044.854,1553154.136,14.0430057,100.7136168,-7.2878,22.97,
THAI,2020.931694,2020.341,12/6/2020 0:00,-1150486.106,6080853.89,1537596.42,47,685044.8588,1553154.136,14.04300569,100.7136169,-7.2888,22.9691,
THAI,2020.934426,2020.342,12/7/2020 0:00,-1150486.105,6080853.891,1537596.42,47,685044.8582,1553154.135,14.04300569,100.7136169,-7.2882,22.9697,
THAI,2020.937159,2020.343,12/8/2020 0:00,-1150486.104,6080853.894,1537596.419,47,685044.8558,1553154.134,14.04300568,100.7136168,-7.2853,22.9726,
THAI,2020.939891,2020.344,12/9/2020 0:00,-1150486.104,6080853.892,1537596.418,47,685044.8568,1553154.134,14.04300568,100.7136169,-7.2873,22.9705,
THAI,2020.942623,2020.345,12/10/2020 0:00,-1150486.104,6080853.898,1537596.418,47,685044.8553,1553154.132,14.04300566,100.7136168,-7.2822,22.9757,
THAI,2020.945355,2020.346,12/11/2020 0:00,-1150486.103,6080853.89,1537596.419,47,685044.8565,1553154.135,14.04300569,100.7136169,-7.2889,22.969,
THAI,2020.948087,2020.347,12/12/2020 0:00,-1150486.103,6080853.902,1537596.422,47,685044.8543,1553154.135,14.04300569,100.7136168,-7.2775,22.9804,
THAI,2020.95082,2020.348,12/13/2020 0:00,-1150486.102,6080853.903,1537596.423,47,685044.8525,1553154.136,14.0430057,100.7136168,-7.2765,22.9814,
THAI,2020.953552,2020.349,12/14/2020 0:00,-1150486.102,6080853.896,1537596.419,47,685044.8544,1553154.134,14.04300568,100.7136168,-7.2836,22.9743,
THAI,2020.956284,2020.35,12/15/2020 0:00,-1150486.1,6080853.899,1537596.42,47,685044.8514,1553154.134,14.04300568,100.7136168,-7.2813,22.9765,
THAI,2020.959016,2020.351,12/16/2020 0:00,-1150486.104,6080853.9,1537596.422,47,685044.855,1553154.135,14.04300569,100.7136168,-7.2789,22.9789,
THAI,2020.961749,2020.352,12/17/2020 0:00,-1150486.103,6080853.901,1537596.423,47,685044.8545,1553154.136,14.0430057,100.7136168,-7.2777,22.9802,
THAI,2020.964481,2020.353,12/18/2020 0:00,-1150486.103,6080853.897,1537596.422,47,685044.8546,1553154.136,14.0430057,100.7136168,-7.282,22.9759,
THAI,2020.967213,2020.354,12/19/2020 0:00,-1150486.105,6080853.899,1537596.422,47,685044.8562,1553154.135,14.04300569,100.7136168,-7.2797,22.9782,
THAI,2020.969945,2020.355,12/20/2020 0:00,-1150486.104,6080853.898,1537596.422,47,685044.8559,1553154.136,14.0430057,100.7136168,-7.2803,22.9776,
THAI,2020.972678,2020.356,12/21/2020 0:00,-1150486.103,6080853.888,1537596.417,47,685044.856,1553154.134,14.04300568,100.7136168,-7.2917,22.9662,
THAI,2020.97541,2020.357,12/22/2020 0:00,-1150486.105,6080853.894,1537596.418,47,685044.857,1553154.133,14.04300567,100.7136169,-7.2854,22.9725,
THAI,2020.978142,2020.358,12/23/2020 0:00,-1150486.105,6080853.893,1537596.417,47,685044.8572,1553154.132,14.04300566,100.7136169,-7.2869,22.971,
THAI,2020.980874,2020.359,12/24/2020 0:00,-1150486.103,6080853.895,1537596.419,47,685044.855,1553154.134,14.04300568,100.7136168,-7.2846,22.9733,
THAI,2020.983607,2020.36,12/25/2020 0:00,-1150486.103,6080853.904,1537596.42,47,685044.8538,1553154.132,14.04300567,100.7136168,-7.2752,22.9826,
THAI,2020.986339,2020.361,12/26/2020 0:00,-1150486.103,6080853.896,1537596.42,47,685044.855,1553154.134,14.04300568,100.7136168,-7.2834,22.9745,
THAI,2020.989071,2020.362,12/27/2020 0:00,-1150486.104,6080853.893,1537596.419,47,685044.8562,1553154.134,14.04300568,100.7136168,-7.2861,22.9718,
THAI,2020.991803,2020.363,12/28/2020 0:00,-1150486.105,6080853.897,1537596.423,47,685044.8564,1553154.137,14.04300571,100.7136168,-7.2812,22.9767,
THAI,2020.994536,2020.364,12/29/2020 0:00,-1150486.102,6080853.896,1537596.421,47,685044.8535,1553154.136,14.04300569,100.7136168,-7.2832,22.9747,
THAI,2020.997268,2020.365,12/30/2020 0:00,-1150486.104,6080853.897,1537596.422,47,685044.8554,1553154.136,14.0430057,100.7136168,-7.2817,22.9762,
THAI,2021,2020.366,12/31/2020 0:00,-1150486.106,6080853.894,1537596.419,47,685044.8586,1553154.134,14.04300568,100.7136169,-7.285,22.9729,
